id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
326938,Georgetown's Chateau Bleu - Prv Rm1,1671809,1/30/12,"Washington, District of Columbia, United States",within a few hours,100%,f,Burleith,4,4,t,t,"Washington, District of Columbia, United States",38.91416,-77.07027,Private room in house,Private room,2,,1 shared bath,1,1,$139.00 ,3,300,3,3,300,300,3,300,,0,24,0,0,7/28/12,6/12/19,96,9,10,10,10,10,9,f,4,0.24
339208,METRO ACCESSIBLE TWO BEDROOM APT,1722407,2/8/12,"Washington, District of Columbia, United States",within an hour,100%,t,Benning Heights,1,1,t,f,"Washington, District of Columbia, United States",38.89057,-76.93442,Entire apartment,Entire home/apt,6,,1 bath,2,3,$75.00 ,4,365,4,4,1125,1125,4,1125,,324,116,9,1,3/7/12,8/8/20,94,10,9,10,10,9,10,t,1,1.12
355527,Steps for US Capitol .. Library of Congress,1096793,9/1/11,"Washington, District of Columbia, United States",within an hour,100%,f,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.88513,-77.00384,Entire apartment,Entire home/apt,3,,1 bath,1,1,$136.00 ,2,90,2,2,90,90,2,90,,313,132,4,0,3/1/12,7/7/20,95,9,9,10,9,10,9,f,1,1.28
382111,Capitol Hill Historic District Apt!,1907809,3/12/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,3,3,t,f,"Washington, District of Columbia, United States",38.89,-76.99466,Entire apartment,Entire home/apt,4,,1 bath,1,2,$136.00 ,3,29,3,3,1125,1125,3,1125,,81,236,9,0,4/7/12,3/13/20,96,10,10,10,10,10,9,t,1,2.31
407014,"DC Apartment near White House, Mall",29711,8/4/09,"Washington, District of Columbia, United States",within an hour,100%,f,Shaw,4,4,t,t,"Washington, District of Columbia, United States",38.911,-77.02074,Entire apartment,Entire home/apt,6,,1 bath,1,1,$109.00 ,2,1125,2,2,1125,1125,2,1125,,329,407,12,1,6/10/12,8/16/20,92,9,9,9,9,10,9,t,2,4.06
409582,1-br Capitol Hill apartment (Eastern Market),2038963,3/30/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,4,4,t,t,"Washington, District of Columbia, United States",38.88306,-76.99497,Entire apartment,Entire home/apt,4,,1 bath,1,1,$154.00 ,2,180,2,3,1125,1125,2,1125,,349,514,28,2,4/12/12,8/14/20,97,10,10,10,10,10,10,t,1,5.03
427825,Bloomingdale Victorian Row-house,1618591,1/17/12,"Washington, District of Columbia, United States",within an hour,100%,t,Chinatown,2,2,t,t,"Washington, District of Columbia, United States",38.91973,-77.01392,Entire townhouse,Entire home/apt,2,,1 bath,2,2,$110.00 ,10,270,10,10,1125,1125,10,1125,,133,16,3,0,2/3/13,3/31/20,90,10,9,9,9,8,9,f,2,0.17
437005,"The Buddha behind the ""Blue Door""",2170422,4/18/12,"Washington, District of Columbia, United States",within an hour,100%,f,Anacostia,2,2,t,f,"Washington, District of Columbia, United States",38.86124,-76.98865,Private room in house,Private room,2,,2 shared baths,1,1,$60.00 ,2,120,2,2,120,120,2,120,,323,103,0,0,5/1/12,8/11/19,97,10,10,10,10,8,9,f,2,1.02
441177,Bedroom shared bath near lively U street,2192275,4/21/12,"Amherst, Massachusetts, United States",N/A,N/A,f,U Street Corridor,0,0,t,t,"Washington, District of Columbia, United States",38.91814,-77.03373,Private room in apartment,Private room,2,,1 shared bath,1,1,$80.00 ,1,3,1,1,3,3,1,3,,88,0,0,0,,,,,,,,,,f,1,
453159,1 block to metro-Capitol Hill Garden flat,40168,9/21/09,"Washington D.C., District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.87995,-76.98545,Entire guest suite,Entire home/apt,5,,2 baths,2,3,$161.00 ,4,180,4,4,180,180,4,180,,277,278,22,0,7/9/12,3/14/20,98,10,10,10,10,10,10,f,1,2.8
453315,Efficiency suite in Capitol Hill,2252538,4/29/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.8954,-76.98694,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$91.00 ,2,60,2,2,60,60,2,60,,148,830,66,0,5/14/12,3/18/20,98,10,10,10,10,10,10,t,1,8.21
458046,Capitol Hill Guest House,64814,12/21/09,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,t,"Washington, District of Columbia, United States",38.88536,-77.00601,Entire house,Entire home/apt,5,,2.5 baths,4,4,$230.00 ,80,365,80,80,365,365,80,365,,364,202,1,0,7/3/12,6/30/20,100,10,10,10,10,10,10,f,2,2.03
464177,Luxury DC 1BR Next to National Zoo,2306542,5/6/12,"Washington, District of Columbia, United States",within an hour,100%,f,Woodley Park,1,1,t,f,"Washington, District of Columbia, United States",38.92859,-77.05629,Entire apartment,Entire home/apt,2,,1 bath,1,1,$144.00 ,1,60,1,1,1125,1125,1,1125,,350,92,14,0,6/9/12,7/16/20,97,10,10,10,10,10,9,f,1,0.92
501809,Upstair Private Close to Everything,481929,4/3/11,"Washington D.C., District of Columbia, United States",within a day,100%,t,Shaw,4,4,t,t,,38.91255,-77.01999,Private room in townhouse,Private room,2,,1.5 shared baths,1,1,$73.00 ,2,1125,2,2,1125,1125,2,1125,,344,30,0,0,8/1/13,8/23/19,98,10,10,10,10,10,10,f,4,0.35
524237,"A Capitol View in Washington, D.C.",1569728,1/5/12,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,0,0,t,f,"Washington, District of Columbia, United States",38.89334,-77.02109,Entire apartment,Entire home/apt,2,,1 bath,1,1,$282.00 ,1,1125,1,1,1125,1125,1,1125,,336,34,0,0,7/20/12,4/13/19,98,10,9,10,10,10,9,f,1,0.34
525672,Capitol Hill walk to US Capitol & 1 blk to Metro,2583808,6/8/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,2,2,t,t,,38.8814,-76.98874,Entire apartment,Entire home/apt,4,,1 bath,1,1,$72.00 ,2,30,2,2,1125,1125,2,1125,,220,215,27,0,7/13/12,7/30/20,97,10,10,10,10,10,10,f,2,2.17
560341,Business Economy Room-DC Best Value,738459,6/24/11,"Washington D.C., District of Columbia, United States",within an hour,100%,t,Crestwood,5,5,t,t,"Washington, District of Columbia, United States",38.94314,-77.04345,Private room in house,Private room,2,,1 shared bath,1,1,$59.00 ,30,10000,30,30,10000,10000,30,10000,,241,22,0,0,9/3/12,10/30/14,94,9,9,10,10,9,9,f,5,0.23
594394,Lovely upstairs room in Georgetown!,2935817,7/14/12,"Washington, District of Columbia, United States",within a day,100%,f,Burleith,4,4,t,t,,38.91528,-77.0745,Private room in house,Private room,1,,1 bath,1,1,$65.00 ,14,1125,14,14,1125,1125,14,1125,,365,37,1,0,8/3/13,2/1/20,93,10,9,10,10,9,9,f,3,0.43
627758,Georgetown's Chateau Bleu - 2lv hse,1671809,1/30/12,"Washington, District of Columbia, United States",within a few hours,100%,f,Burleith,4,4,t,t,"Washington, District of Columbia, United States",38.91569,-77.07026,Entire townhouse,Entire home/apt,6,,1 bath,2,3,$299.00 ,3,365,3,3,365,365,3,365,,283,11,0,0,6/15/13,10/30/18,91,9,9,10,10,10,9,f,4,0.13
635399,Sunny Dupont Pied-à-terre,3165756,8/5/12,"Tegucigalpa, Francisco Morazán Department, Honduras",N/A,N/A,f,Dupont Circle,1,1,t,t,,38.90767,-77.0396,Entire condominium,Entire home/apt,2,,1 bath,1,2,$125.00 ,180,360,180,180,360,360,180,360,,242,16,0,0,9/14/12,5/5/14,93,9,10,10,10,10,9,f,1,0.17
638604,Georgetown's Chateau Bleu - BsmtApt,1671809,1/30/12,"Washington, District of Columbia, United States",within a few hours,100%,f,Burleith,4,4,t,t,,38.91498,-77.07086,Entire apartment,Entire home/apt,2,,1 bath,1,1,$139.00 ,3,1125,3,3,1125,1125,3,1125,,365,5,0,0,5/19/14,6/26/16,68,7,5,9,8,10,7,f,4,0.07
653865,Quaint Private Bedroom in Takoma DC,3288651,8/17/12,"Washington, District of Columbia, United States",within a day,67%,f,Takoma,3,3,t,t,,38.97122,-77.01537,Private room in bungalow,Private room,2,,1 bath,1,1,$55.00 ,2,1125,2,2,1125,1125,2,1125,,365,13,0,0,1/23/13,8/31/19,92,9,8,10,10,10,9,f,3,0.14
654835,Georgetown's Chateau Bleu - Prv Rm2,1671809,1/30/12,"Washington, District of Columbia, United States",within a few hours,100%,f,Burleith,4,4,t,t,"Washington, District of Columbia, United States",38.91638,-77.07053,Private room in house,Private room,2,,1 shared bath,1,2,$139.00 ,3,1125,3,3,1125,1125,3,1125,,283,10,0,0,4/22/13,7/29/18,91,9,8,9,10,10,9,f,4,0.11
660514,"Master Suite- Private Deck, Whirlpool bath",2231801,4/26/12,"Washington, District of Columbia, United States",within a few hours,90%,f,Columbia Heights,2,2,t,t,"Washington, District of Columbia, United States",38.92544,-77.02738,Private room in townhouse,Private room,1,,1.5 baths,1,1,$45.00 ,30,180,30,30,180,180,30,180,,177,5,0,0,8/25/18,4/19/19,80,8,9,8,8,9,8,t,2,0.2
667954,Neat small private bedroom in a strategic location,1313111,10/19/11,"Washington, District of Columbia, United States",within a few hours,100%,t,Eckington,3,3,t,t,"Washington, District of Columbia, United States",38.91502,-77.00153,Private room in apartment,Private room,1,,1 shared bath,1,1,$50.00 ,2,30,2,2,30,30,2,30,,365,452,26,0,9/9/12,3/14/20,97,10,10,10,10,9,10,f,1,4.65
669941,"Adorable, Spacious, Steps to Metro",3393172,8/27/12,"Washington, District of Columbia, United States",within a day,100%,t,Columbia Heights,2,2,t,t,"Washington, District of Columbia, United States",38.92934,-77.03088,Entire apartment,Entire home/apt,6,,1 bath,1,4,$90.00 ,29,180,29,29,180,180,29,180,,88,241,19,0,12/12/12,3/21/20,97,10,10,10,10,10,10,f,2,2.56
688914,Master BR and Bath in Sunny TH,3517743,9/9/12,"Washington, District of Columbia, United States",within an hour,100%,f,Douglass,8,8,t,t,,38.84948,-76.97921,Private room in townhouse,Private room,2,,1 shared bath,1,2,$150.00 ,2,1125,2,2,1125,1125,2,1125,,364,1,0,0,6/17/19,6/17/19,100,10,10,10,10,10,10,f,4,0.07
694383,Beautiful apart_ Cathedral area,1730861,2/10/12,"Washington, District of Columbia, United States",N/A,N/A,f,Wesley Heights,1,1,t,t,,38.9289,-77.08415,Entire apartment,Entire home/apt,4,,1 bath,1,2,$135.00 ,2,7,2,2,7,7,2,7,,242,4,0,0,3/30/13,8/20/13,95,10,9,10,10,9,10,f,1,0.04
702090,"Quiet place in the city, basement",3597448,9/17/12,"Washington, District of Columbia, United States",within a few hours,100%,f,Manor Park,0,0,t,t,"Washington, District of Columbia, United States",38.95739,-77.01234,Private room in townhouse,Private room,1,,1 private bath,,2,$45.00 ,55,1125,55,60,1125,1125,55,1125,,135,21,0,0,12/21/13,3/22/18,93,9,9,10,10,8,9,f,1,0.26
713529,03. The perfect Baseball fans hangout,3672670,9/25/12,"Washington, District of Columbia, United States",within an hour,100%,f,Southwest Waterfront,15,15,t,f,"Washington, District of Columbia, United States",38.87182,-77.01231,Private room in house,Private room,3,,1 shared bath,1,1,$60.00 ,1,1125,1,1,1125,1125,1,1125,,178,519,42,1,1/17/13,8/4/20,86,8,8,10,9,8,8,t,15,5.59
722114,Cool Columbia Heights Garden Apt.,1565502,1/4/12,"Washington, District of Columbia, United States",within a few hours,100%,t,Columbia Heights,2,2,t,t,"Washington, District of Columbia, United States",38.92537,-77.02761,Entire guest suite,Entire home/apt,6,,1 bath,,2,$81.00 ,5,30,5,5,1125,1125,5,1125,,73,481,47,2,10/17/12,8/14/20,96,10,10,10,10,10,10,f,1,5.02
748316,Cozy Cabin in the City on Cap Hill,1399272,11/12/11,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,2,2,t,t,"Washington, District of Columbia, United States",38.89532,-76.98873,Entire guesthouse,Entire home/apt,2,,1 bath,1,1,$102.00 ,2,30,2,2,1125,1125,2,1125,,1,658,54,0,11/13/12,3/15/20,97,10,10,10,10,10,10,t,2,6.93
754037,Bed and Bath in Large Condo in DC,3966901,10/24/12,"Washington, District of Columbia, United States",N/A,N/A,f,Buena Vista,1,1,t,t,"Washington, District of Columbia, United States",38.86048,-76.98921,Private room in condominium,Private room,2,,1 private bath,1,1,$64.00 ,2,60,2,2,60,60,2,60,,364,11,0,0,11/4/14,7/29/18,96,10,10,10,10,8,9,f,1,0.16
763569,Romantic Studio in Perfect Location,738459,6/24/11,"Washington D.C., District of Columbia, United States",within an hour,100%,t,Crestwood,5,5,t,t,"Washington, District of Columbia, United States",38.93509,-77.05752,Entire apartment,Entire home/apt,2,,1 bath,1,1,$65.00 ,180,1000,180,180,1000,1000,180,1000,,365,17,2,0,7/24/13,3/22/20,96,10,9,10,10,10,9,f,5,0.2
782970,PRO CLEANED! 1 bedroom apt in historic Mt Pleasant,3300249,8/18/12,"Washington, District of Columbia, United States",a few days or more,0%,f,Mount Pleasant,1,1,t,t,"Washington, District of Columbia, United States",38.93432,-77.0418,Entire apartment,Entire home/apt,4,,1 bath,1,2,$100.00 ,7,90,7,7,90,90,7,90,,173,6,1,0,4/7/14,11/1/19,96,10,10,10,10,10,10,f,1,0.08
792578,Lovely Comfortable Home w/FREE PARKING,4027780,10/31/12,"Washington, District of Columbia, United States",within a day,100%,f,Fort Dupont,1,1,t,t,,38.88336,-76.95063,Entire townhouse,Entire home/apt,6,,2.5 baths,2,4,$400.00 ,2,5,2,2,5,5,2,5,,365,93,0,0,3/14/13,4/21/19,88,9,9,10,10,8,9,f,1,1.02
800076,Cozy English Basement with Private Patio,3885360,10/16/12,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.91721,-77.02981,Entire apartment,Entire home/apt,3,,1 bath,,1,$128.00 ,1,1125,1,4,1125,1125,1,1125,,360,176,19,1,3/10/13,8/2/20,95,10,10,10,10,10,10,f,1,1.93
801699,Modern Luxury Loft - Great Location!!!,4219994,11/22/12,"Palo Alto, California, United States",within a few hours,100%,f,Dupont Circle,1,1,t,f,,38.91022,-77.04116,Entire loft,Entire home/apt,2,,1 bath,1,1,$150.00 ,180,1125,180,180,1125,1125,180,1125,,365,24,0,0,6/30/13,2/14/16,98,9,10,10,10,10,9,f,1,0.27
808830,Cozy comfort and convenience in DC,3765717,10/5/12,"Washington, District of Columbia, United States",within a day,100%,t,Glover Park,1,1,t,t,"Washington, District of Columbia, United States",38.92314,-77.07672,Private room in house,Private room,5,,2.5 baths,2,4,$110.00 ,1,30,1,1,30,30,1,30,,334,330,19,0,1/20/13,3/8/20,98,10,10,10,10,10,10,f,1,3.56
815516,Chez Vous Georgetown Pied à Terre,4284434,11/29/12,"La Rochelle, Nouvelle-Aquitaine, France",N/A,N/A,f,Georgetown,2,2,t,t,"Washington, District of Columbia, United States",38.91203,-77.06442,Entire condominium,Entire home/apt,2,,1 bath,1,1,$80.00 ,300,300,300,300,300,300,300,300,,364,12,0,0,12/19/12,6/3/13,96,9,10,10,10,10,10,f,1,0.13
818308,Roomy Eng Bsmt/Apt Sep Ent Nr Rock Crk & SS Metro,4291047,11/30/12,"Washington, District of Columbia, United States",within an hour,100%,f,Colonial Village,1,1,t,f,"Washington, District of Columbia, United States",38.9933,-77.04081,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$99.00 ,3,1125,3,3,1125,1125,3,1125,,179,1,1,0,7/13/20,7/13/20,100,10,10,10,10,10,10,f,1,0.6
825969,3 BR/2.5BA House near US Capitol,5795,12/30/08,"Washington, District of Columbia, United States",within a few hours,80%,f,Eckington,2,2,t,t,"Washington, District of Columbia, United States",38.91521,-77.00099,Entire townhouse,Entire home/apt,8,,3 baths,3,4,$500.00 ,2,30,2,3,30,30,2.3,30,,365,10,0,0,9/26/15,4/23/18,91,9,10,10,10,9,9,f,2,0.17
826087,2BR basement Apt near Union Station,5795,12/30/08,"Washington, District of Columbia, United States",within a few hours,80%,f,Eckington,2,2,t,t,"Washington, District of Columbia, United States",38.91299,-77.00237,Entire guest suite,Entire home/apt,8,,1 bath,2,3,$41.00 ,2,60,2,2,1125,1125,2,1125,,179,256,27,1,3/25/15,7/31/20,85,9,8,9,8,9,8,t,2,3.87
828497,"Private floor, 2 BR/Bath, free pkg, Van Ness Metro",3825475,10/10/12,"Washington, District of Columbia, United States",within an hour,100%,t,Cleveland Park,2,2,t,t,"Washington, District of Columbia, United States",38.94291,-77.07173,Private room in house,Private room,4,,2 baths,2,2,$122.00 ,2,1125,2,2,1125,1125,2,1125,,222,77,0,0,4/16/13,7/22/19,98,10,10,10,10,10,10,f,1,0.86
835992,"Private Floor of House in DC, Separate Entrance",4370632,12/10/12,"Washington, District of Columbia, United States",within a day,100%,f,Kent,1,1,t,t,,38.93005,-77.10022,Entire house,Entire home/apt,2,,1 bath,1,1,$57.00 ,12,1125,12,12,1125,1125,12,1125,,99,18,3,0,12/29/15,7/11/20,93,10,10,10,10,9,9,f,1,0.32
839320,Large Bright Studio in DC 20016,4384549,12/11/12,"Washington, District of Columbia, United States",within an hour,75%,f,Kent,1,1,t,t,"Washington, District of Columbia, United States",38.92923,-77.10219,Private room in house,Private room,2,,1 private bath,1,1,$100.00 ,7,180,7,7,1125,1125,7,1125,,274,17,0,0,1/19/13,10/2/18,100,10,10,10,10,10,10,f,1,0.18
840877,"☼ Cozy! 2 bedroom - U St, N Dupont.",2244696,4/28/12,"Washington, District of Columbia, United States",within a day,60%,f,U Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.91796,-77.03361,Entire condominium,Entire home/apt,4,,1 bath,2,2,$150.00 ,20,95,20,20,1125,1125,20,1125,,58,113,0,0,10/4/15,6/15/19,97,10,10,10,10,10,10,t,1,1.89
841234,"Lovely room on 2nd street, nw dc",315148,12/10/10,"Washington, District of Columbia, United States",within an hour,96%,f,Bloomingdale,47,47,t,f,"Washington, District of Columbia, United States",38.91908,-77.01404,Private room in condominium,Private room,1,,1 shared bath,1,1,$35.00 ,28,365,28,28,365,365,28,365,,107,13,0,0,10/21/16,12/21/18,88,10,9,9,9,9,9,f,27,0.28
841260,Metro Style Living in Washington DC,315148,12/10/10,"Washington, District of Columbia, United States",within an hour,96%,f,Bloomingdale,47,47,t,f,"Washington, District of Columbia, United States",38.93707,-77.02366,Private room in apartment,Private room,1,,2 shared baths,1,1,$39.00 ,28,360,28,28,360,360,28,360,,258,12,0,0,6/10/13,6/26/19,87,9,8,10,10,9,8,f,27,0.14
842418,Luxury Penthouse Best neighborhood!,2236092,4/27/12,"Tulum, Quintana Roo, Mexico",within an hour,100%,f,Judiciary Square,1,1,t,t,"Washington, District of Columbia, United States",38.89918,-77.01643,Entire apartment,Entire home/apt,4,,1.5 baths,1,1,$155.00 ,3,1125,3,3,1125,1125,3,1125,,351,36,0,0,1/12/13,6/24/19,95,10,9,10,9,10,9,f,1,0.39
860776,Gorgeous cozy room available in the heart of DC,315148,12/10/10,"Washington, District of Columbia, United States",within an hour,96%,f,Bloomingdale,47,47,t,f,"Washington, District of Columbia, United States",38.91912,-77.01369,Private room in condominium,Private room,1,,3 shared baths,1,1,$28.00 ,28,365,28,28,365,365,28,365,,338,13,4,0,12/19/16,7/7/20,93,9,9,10,9,10,9,f,27,0.29
861775,Private BR Shared Bath Sunny TH - B,3517743,9/9/12,"Washington, District of Columbia, United States",within an hour,100%,f,Douglass,8,8,t,t,"Washington, District of Columbia, United States",38.84873,-76.97871,Private room in house,Private room,2,,1 shared bath,1,1,$65.00 ,1,1125,1,1,1125,1125,1,1125,,365,20,3,0,3/23/15,4/10/20,96,10,10,10,10,8,9,f,4,0.3
862863,Private Bed & Bath in Northwest DC.,3714501,9/30/12,"Washington, District of Columbia, United States",N/A,N/A,f,Manor Park,1,1,t,t,,38.96922,-77.02439,Private room in house,Private room,2,,1 bath,1,1,$71.00 ,2,14,2,2,14,14,2,14,,364,30,0,0,4/27/13,11/19/15,97,10,9,10,10,9,10,f,1,0.34
863853,Apt In The Shadow of The Capitol,4098280,11/8/12,"Washington, District of Columbia, United States",within a day,100%,f,Capitol Hill,4,4,t,t,,38.88135,-76.9972,Entire condominium,Entire home/apt,3,,1 bath,,2,$104.00 ,7,120,7,7,1125,1125,7,1125,,173,52,2,0,2/4/13,2/11/20,88,9,9,9,10,10,8,t,4,0.56
864912,ColumbiaHeights/Petworth Row Home,4539831,12/31/12,"Washington, District of Columbia, United States",N/A,N/A,f,Park View,1,1,t,t,,38.92983,-77.02263,Private room in house,Private room,1,,1 bath,1,1,$89.00 ,1,370,1,1,1125,1125,1,1125,,288,39,1,0,4/1/13,12/15/19,92,10,9,10,10,9,9,f,1,0.43
865732,Gorgeous Inauguration Rental,57867,11/26/09,"Salt Lake City, Utah, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,,38.89149,-76.98959,Entire house,Entire home/apt,6,,,3,,"$2,000.00 ",4,4,4,4,4,4,4,4,,365,0,0,0,,,,,,,,,,f,1,
871825,Prime location on Capitol Hill,4597024,1/5/13,"Washington, District of Columbia, United States",within a day,100%,f,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.88471,-77.00295,Entire apartment,Entire home/apt,3,,1 bath,1,1,$90.00 ,7,120,7,7,1125,1125,7,1125,,31,15,1,1,6/10/14,8/2/20,96,10,9,10,10,10,10,f,1,0.2
